"DBN","SCHOOL_NAME","BOROUGH","DISTRICT","ADDRESS","ZIPCODE","LATITUDE","LONGITUDE","COMMUNITY_SCHOOL","ECONOMIC_NEED_INDX","INCOME","PCT_ELL","PCT_ASIAN","PCT_BLACK","PCT_HISPANIC","PCT_WHITE","PCT_ATTENDANCE","PCT_ABSENCES","PCT_RIGOROUS","PCT_COLLABORATIVE","PCT_SUPPORTIVE","PCT_EFFECTIVE","PCT_FAMILY_TIES","PCT_TRUST","PCT_4S","PCT_4S_UNDRRP","PCT_4S_ECNDSV","SPHS_APPLICANTS","ELA_PROF","MATH_PROF","CLASS_SIZE","PTRATIO","PCT_FEMALE","SPHS_TESTERS","SPHS_OFFERS","SPHS_FEEDER"
"84K704","EXPLORE CHARTER SCHOOL","K",17,"655 PARKSIDE AVE BROOKLYN, NY 11226",11226,40.656389,-73.951462,"No",55.8,44870.01,5,0,84,12,0,96,11,83,84,78,73,87,85,6,4,2,57,2.36,2.65,NA,NA,49.906191369606,37,0,0
"84K707","BROOKLYN PROSPECT CHARTER SCHOOL","K",15,"3002 FORT HAMILTON PKWY BROOKLYN, NY 11218",11218,40.648155,-73.978583,"No",35.4,NA,2,6,15,34,37,96,7,85,91,87,92,86,94,20.2020202020202,1.01010101010101,5.05050505050505,108,2.82,3.05,NA,NA,46.7654986522911,24,8,1
"84K710","BROWNSVILLE COLLEGIATE CHARTER SCHOOL","K",23,"364 SACKMAN ST-4TH FL BROOKLYN, NY 11212",11212,40.668635,-73.905086,"No",71.9,NA,3,1,72,18,1,96,6,88,88,83,85,85,91,8.45070422535211,5.63380281690141,8.45070422535211,76,2.47,2.75,NA,NA,48.1049562682216,29,0,0
"84K711","LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL","K",23,"985 ROCKAWAY AVE-3RD FL BROOKLYN, NY 11212",11212,40.655763,-73.906685,"No",79.2,33307.62,1,0,84,14,0,96,10,90,88,83,83,87,89,8.33333333333333,6.94444444444444,8.33333333333333,75,2.62,3.25,NA,NA,53.0799475753604,31,0,0
"84K712","EXCELLENCE GIRLS CHARTER SCHOOL","K",16,"794 MONROE ST-3RD FL BROOKLYN, NY 11221",11221,40.688119,-73.924441,"No",68,40473.95,2,2,84,11,1,94,18,93,93,84,88,89,88,20.2702702702703,14.8648648648649,9.45945945945946,109,2.99,3.48,NA,NA,77.7478084962913,59,0,0
"84K724","LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4)","K",18,"1070 E 104TH ST BROOKLYN, NY 11236",11236,40.644044,-73.892737,"No",55.7,NA,1,1,90,6,1,96,10,96,98,93,96,89,96,5.12820512820513,3.84615384615385,5.12820512820513,90,2.49,2.88,NA,NA,48.8888888888889,21,0,0
"84K730","SUMMIT ACADEMY CHARTER SCHOOL","K",15,"27 HUNTINGTON ST BROOKLYN, NY 11231",11231,40.677847,-74.004818,"No",75.3,NA,3,0,49,43,3,89,36,87,85,83,86,88,90,5.88235294117647,0,0,47,2.27,2.45,NA,NA,49.4047619047619,7,0,0
"84K731","BROOKLYN EXCELSIOR CHARTER SCHOOL","K",16,"856 QUINCY ST BROOKLYN, NY 11221",11221,40.68972,-73.925019,"No",69.9,38826.92,2,1,86,12,1,95,14,84,79,81,73,81,86,8.45070422535211,7.04225352112676,7.04225352112676,63,2.35,2.37,NA,NA,49.6038034865293,23,0,0
"84K737","BROWNSVILLE ASCEND CHARTER SCHOOL","K",23,"1501 PITKIN AVE BROOKLYN, NY 11212",11212,40.668975,-73.917872,"No",75.8,33699.66,1,1,87,11,0,95,9,85,87,86,84,83,92,4.81927710843374,4.81927710843374,2.40963855421687,111,2.48,2.65,NA,NA,52.1359223300971,24,0,0
"84K740","BROOKLYN SCHOLARS CHARTER SCHOOL","K",19,"2635 LINDEN BLVD BROOKLYN, NY 11208",11208,40.669455,-73.867298,"No",71,33468.7,1,6,69,23,0,95,12,87,88,83,84,89,92,3.84615384615385,2.56410256410256,1.2987012987013,71,2.45,2.73,NA,NA,51.1331444759207,26,0,0
"84K742","EXPLORE EMPOWER CHARTER SCHOOL","K",17,"188 ROCHESTER AVE BROOKLYN, NY 11213",11213,40.672706,-73.92893,"No",78,35280.22,4,1,89,8,1,94,17,80,72,80,56,83,75,8.92857142857143,8.92857142857143,7.14285714285714,61,2.28,2.37,NA,NA,44.7418738049713,26,0,0
"84K744","CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL","K",21,"294 AVE T BROOKLYN, NY 11223",11223,40.598888,-73.974233,"No",70.7,NA,3,9,40,32,16,95,28,86,89,82,85,84,92,10.7142857142857,2.38095238095238,7.14285714285714,90,2.52,2.81,NA,NA,44.3125618199802,22,0,0
"84K746","HEBREW LANGUAGE ACADEMY CHARTER SCHOOL","K",22,"2186 MILL AVE BROOKLYN, NY 11234",11234,40.611413,-73.913977,"No",46.3,57595.61,8,1,40,4,54,95,10,98,96,97,90,88,95,NA,NA,NA,63,2.73,3.25,NA,NA,51.1049723756906,26,0,0
"84K757","UNITY PREP CHARTER SCHOOL","K",13,"432 MONROE ST BROOKLYN, NY 11221",11221,40.686208,-73.940924,"No",73.9,NA,4,2,78,17,1,94,21,81,87,89,87,83,92,1.92307692307692,1.92307692307692,0.961538461538462,105,2.26,2.32,NA,NA,47.2340425531915,15,0,0
"84K758","BROOKLYN URBAN GARDEN CHARTER SCHOOL","K",15,"500 19TH ST BROOKLYN, NY 11215",11215,40.656204,-73.982638,"No",48.5,NA,3,7,33,33,23,96,8,75,82,83,85,88,89,6.15384615384615,0,1.53846153846154,99,2.53,2.5,NA,NA,51.4084507042254,43,7,1
"84K774","ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL","K",19,"350 LINWOOD ST BROOKLYN, NY 11208",11208,40.676982,-73.883838,"No",74.8,36379.99,7,4,68,26,1,98,2,83,86,92,81,95,92,NA,NA,NA,77,2.52,2.9,NA,NA,50.4672897196262,65,0,0
"84K775","LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL","K",23,"51 CHRISTOPHER AVE BROOKLYN, NY 11212",11212,40.672333,-73.906225,"No",74.5,37886.74,3,0,84,13,1,95,16,96,95,87,91,90,91,35.6164383561644,21.9178082191781,30.1369863013699,84,2.89,3.59,NA,NA,51.067463706234,43,0,0
"84K777","OCEAN HILL COLLEGIATE CHARTER SCHOOL","K",23,"1137 HERKIMER ST-2ND FL BROOKLYN, NY 11233",11233,40.678113,-73.915211,"No",68.2,NA,1,1,88,6,1,97,0,93,92,84,90,87,92,21.3333333333333,17.3333333333333,18.6666666666667,79,2.63,3,NA,NA,55.786350148368,46,0,0
"84K780","BROOKLYN EAST COLLEGIATE CHARTER SCHOOL","K",13,"80 UNDERHILL AVE BROOKLYN, NY 11238",11238,40.678584,-73.96634,"No",62.7,NA,2,1,82,9,1,97,4,89,92,83,87,86,93,9.09090909090909,7.79220779220779,6.49350649350649,87,2.6,2.74,NA,NA,44.6483180428135,54,0,0
"84K782","BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL","K",16,"82 LEWIS AVE BROOKLYN, NY 11206",11206,40.694681,-73.937742,"No",78.9,33933.08,8,0,62,35,1,95,19,84,82,82,74,84,86,2.22222222222222,0,2.22222222222222,60,2.4,2.53,NA,NA,51.1834319526627,26,0,0
"84K791","BROOKLYN DREAMS CHARTER SCHOOL","K",22,"259 PARKVILLE AVE BROOKLYN, NY 11230",11230,40.632144,-73.969817,"No",60.4,47496.34,7,21,59,16,3,94,15,93,90,95,84,88,95,3.7037037037037,3.7037037037037,3.7037037037037,71,2.48,2.83,NA,NA,49.8466257668712,29,0,0
"84K793","BUSHWICK ASCEND CHARTER SCHOOL","K",32,"751 KNICKERBOCKER AVE BROOKLYN, NY 11221",11221,40.693686,-73.90903,"No",76,40604.74,18,1,25,72,1,96,5,80,68,89,64,83,84,NA,NA,NA,73,2.45,2.71,NA,NA,48.3652762119504,25,0,0
"84K803","BROOKLYN LAB CHARTER SCHOOL","K",13,"240 JAY ST BROOKLYN, NY 11201",11201,40.698516,-73.986971,"No",63.9,NA,2,2,70,19,5,0,100,83,88,78,86,79,88,13.3333333333333,8.33333333333333,5,137,2.63,2.57,NA,NA,43.6251920122888,40,0,0
"84M065","DEMOCRACY PREP ENDURANCE CHARTER SCHOOL","M",5,"250 W 127TH ST NEW YORK, NY 10027",10027,40.810555,-73.948862,"No",75.5,NA,6,0,66,31,1,94,19,97,99,88,97,83,95,9.27835051546392,5.15463917525773,6.18556701030928,106,2.6,2.82,NA,NA,48.972602739726,26,0,0
"84M068","KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL","M",6,"21 JUMEL PL-RM D109 NEW YORK, NY 10032",10032,40.839408,-73.935772,"No",78,NA,13,0,12,86,1,96,8,91,96,90,92,89,96,21.875,0,18.75,82,2.56,2.86,NA,NA,50.6060606060606,19,0,0
"84M202","GREAT OAKS CHARTER SCHOOL","M",1,"38 DELANCEY ST-3RD FL NEW YORK, NY 10002",10002,40.719935,-73.991656,"No",70.7,NA,7,22,24,52,2,95,15,0,0,0,0,0,0,16.4383561643836,0,13.6986301369863,71,2.37,2.85,NA,NA,46.5116279069767,27,0,0
"84M279","THE OPPORTUNITY CHARTER SCHOOL","M",3,"240 W 113TH ST-4TH FL NEW YORK, NY 10026",10026,40.801651,-73.955295,"No",75.8,NA,9,1,56,42,0,93,22,79,69,79,70,77,82,0,0,0,71,2.13,2.01,NA,NA,41.5492957746479,12,0,0
"84M284","HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL","M",5,"245 W 129TH ST NEW YORK, NY 10027",10027,40.812589,-73.948156,"No",76.8,33937.49,2,0,85,12,0,95,13,85,80,87,78,82,89,9.09090909090909,9.09090909090909,9.09090909090909,87,2.51,2.91,NA,NA,53.9655172413793,23,0,0
"84M330","GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK","M",1,"442 E HOUSTON ST-RM 312 NEW YORK, NY 10002",10002,40.71987,-73.977376,"No",73.3,35223.3,2,2,45,49,2,94,18,90,93,85,88,87,90,15.5555555555556,2.22222222222222,13.3333333333333,54,2.72,2.83,NA,NA,99.6941896024465,16,0,0
"84M335","HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL","M",4,"2351 1ST AVE-4TH FL NEW YORK, NY 10035",10035,40.799315,-73.933952,"No",72.2,30184.66,5,0,65,33,1,95,14,86,86,80,81,81,90,18.3333333333333,10,16.6666666666667,56,2.36,2.72,NA,NA,51.2758201701094,10,0,0
"84M336","KIPP INFINITY CHARTER SCHOOL","M",5,"625 W 133 ST-RM 308D NEW YORK, NY 10027",10027,40.819764,-73.95724,"No",79.8,33303.04,12,0,30,68,1,96,12,93,95,88,94,90,95,53.9325842696629,0,0,94,2.6,3.13,NA,NA,49.5590828924162,15,0,0
"84M341","HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL","M",5,"35 E 125TH ST NEW YORK, NY 10035",10035,40.806204,-73.94102,"No",75.7,35109.03,3,0,84,13,0,95,14,86,85,80,80,83,88,15.1898734177215,15.1898734177215,13.9240506329114,76,2.57,3.13,NA,NA,51.5361744301288,18,0,0
"84M350","DEMOCRACY PREP CHARTER SCHOOL","M",5,"222 W 134TH ST NEW YORK, NY 10030",10030,40.814949,-73.945808,"No",71.4,NA,3,1,67,29,1,95,15,91,96,86,91,82,93,16.9642857142857,9.82142857142857,12.5,104,2.64,3.07,NA,NA,50.5050505050505,27,0,0
"84M351","SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1","M",3,"34 W 118TH ST-2ND FL NEW YORK, NY 10026",10026,40.803013,-73.948255,"No",71.2,39861.23,3,1,74,21,1,0,100,96,93,83,84,94,89,68.3544303797468,56.9620253164557,50.6329113924051,101,3.06,3.79,NA,NA,52.1482729570345,35,0,0
"84M353","NEW HEIGHTS ACADEMY CHARTER SCHOOL","M",6,"1818 AMSTERDAM AVE NEW YORK, NY 10031",10031,40.828615,-73.945402,"No",83.8,NA,11,0,4,96,0,96,10,84,89,84,78,78,89,6.38297872340426,0,5.31914893617021,101,2.37,2.38,NA,NA,53.2722513089005,0,0,0
"84M382","DREAM CHARTER SCHOOL","M",4,"1991 2ND AVE NEW YORK, NY 10029",10029,40.788341,-73.944095,"No",80.6,32207.34,6,1,32,65,1,94,16,87,93,82,85,90,89,11.1111111111111,4.44444444444444,8.88888888888889,54,2.51,2.85,NA,NA,49.0654205607477,16,0,0
"84M384","SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2","M",5,"144 E 128TH ST-3RD FL NEW YORK, NY 10035",10035,40.805719,-73.935335,"No",73.4,32064.6,4,1,73,23,1,0,100,90,94,87,89,92,92,50,40,36.25,69,3.17,3.68,NA,NA,52.1276595744681,37,0,0
"84M385","SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3","M",4,"141 E 111TH ST-3RD FL NEW YORK, NY 10029",10029,40.796046,-73.944549,"No",72,32322.71,4,1,61,34,2,0,100,94,94,88,87,92,92,64.3564356435644,40.5940594059406,31.6831683168317,69,3.29,3.89,NA,NA,50.210970464135,29,0,0
"84M386","SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4","M",3,"240 W 113TH ST-3RD FL NEW YORK, NY 10026",10026,40.801651,-73.955295,"No",71.1,39952.74,5,1,66,28,3,0,100,99,95,91,91,94,95,56.7164179104478,41.7910447761194,22.3880597014925,66,3.23,3.95,NA,NA,48.5319516407599,20,0,0
"84M388","ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL","M",5,"222 W 134TH ST-RM 111 NEW YORK, NY 10030",10030,40.814949,-73.945808,"No",81.8,NA,9,1,66,29,1,95,5,87,94,91,88,82,94,2.06185567010309,2.04081632653061,2.06185567010309,84,2.13,2.29,NA,NA,46.1794019933555,22,0,0
"84M430","THE EQUITY PROJECT CHARTER SCHOOL (TEP)","M",6,"549 AUDUBON AVE-TRAILER 30 NEW YORK, NY 10040",10040,40.863962,-73.933043,"No",81.1,NA,22,0,6,92,1,97,4,96,94,92,93,84,96,11.6666666666667,0,11.6666666666667,114,2.35,2.75,NA,NA,50.1388888888889,38,0,0
"84M478","INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL","M",6,"108 COOPERS ST NEW YORK, NY 10034",10034,40.869008,-73.920884,"No",76.4,NA,14,0,6,93,1,94,13,84,86,84,83,82,91,1.69491525423729,0,1.69491525423729,120,2.31,2.43,NA,NA,46.0585585585586,20,0,0
"84M481","DEMOCRACY PREP HARLEM CHARTER SCHOOL","M",5,"207 W 133RD ST NEW YORK, NY 10030",10030,40.814412,-73.945122,"No",74.6,NA,6,1,64,33,1,94,17,86,89,78,83,85,89,4.90196078431373,2.94117647058824,2.94117647058824,107,2.37,2.74,NA,NA,50.845665961945,21,0,0
"84M482","SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5","M",5,"301 W 140TH ST-3RD FL NEW YORK, NY 10030",10030,40.820192,-73.944457,"No",78.9,33764.8,6,1,66,29,1,0,100,93,99,98,90,93,96,NA,NA,NA,59,3.14,3.92,NA,NA,54.1353383458647,40,0,0
"84M704","HARBOR SCIENCE AND ARTS CHARTER SCHOOL","M",4,"132-142 E 111TH ST NEW YORK, NY 10029",10029,40.795537,-73.944526,"No",74.1,30585.6,3,3,56,38,1,87,30,93,96,88,90,88,96,18.1818181818182,6.06060606060606,12.1212121212121,22,2.91,2.94,NA,NA,48,7,0,0
"84M708","HARLEM PREP CHARTER SCHOOL","M",4,"240 E 123RD ST-1ST FL NEW YORK, NY 10035",10035,40.801377,-73.935082,"No",81.5,28953.15,7,0,58,39,1,96,11,90,91,81,86,86,88,10.377358490566,5.66037735849057,8.49056603773585,99,2.47,2.69,NA,NA,49.7237569060773,13,0,0
"84M709","HARLEM VILLAGE ACADEMY CHARTER SCHOOL","M",5,"35 W 124TH ST NEW YORK, NY 10027",10027,40.806558,-73.944012,"No",70.8,NA,4,0,80,18,1,96,11,80,89,80,86,83,92,14.4927536231884,10.1449275362319,11.5942028985507,56,2.31,2.66,NA,NA,48.8247863247863,8,0,0
"84M726","KIPP STAR COLLEGE PREP CHARTER SCHOOL","M",5,"433 W 123RD ST-4TH FL NEW YORK, NY 10027",10027,40.810854,-73.956339,"No",74.6,NA,4,1,56,41,1,95,14,87,90,80,90,88,92,22.7272727272727,12.1212121212121,21.2121212121212,68,2.54,2.78,NA,NA,48.1040086673889,18,0,0
"84M861","FUTURE LEADERS INSTITUTE CHARTER SCHOOL","M",3,"134 W 122ND ST NEW YORK, NY 10027",10027,40.806174,-73.948335,"No",74.2,35020.21,7,1,84,15,1,92,26,93,90,86,84,89,91,5,0,0,33,2.43,2.62,NA,NA,50.9803921568627,13,0,0
"84Q083","CENTRAL QUEENS ACADEMY CHARTER SCHOOL","Q",24,"55-30 JUNCTION BLVD ELMHURST, NY 11373",11373,40.737333,-73.866404,"No",68.8,NA,7,19,10,67,3,97,4,88,77,82,73,77,87,35.2941176470588,3.92156862745098,26.4705882352941,86,2.86,3.21,NA,NA,56.1097256857855,41,0,0
"84Q298","MIDDLE VILLAGE PREP CHARTER SCHOOL","Q",24,"6802 METROPOLITAN AVE MIDDLE VILLAGE, NY 11379",11379,40.712244,-73.887868,"No",43.6,NA,1,5,2,56,36,96,7,97,97,87,97,84,96,8.25688073394496,0,5.5045871559633,117,2.82,3.15,NA,NA,50.381679389313,58,6,1
"84Q304","VOICE CHARTER SCHOOL OF NEW YORK","Q",30,"36-24 12TH ST LONG ISLAND CITY, NY 11106",11106,40.760397,-73.939713,"No",59.7,48346.04,17,16,11,59,10,96,8,85,89,77,87,83,91,13.5593220338983,0,5.08474576271187,59,2.73,3.23,NA,NA,52.9325513196481,20,0,0
"84Q321","GROWING UP GREEN CHARTER SCHOOL","Q",30,"39-27 28TH ST LONG ISLAND CITY, NY 11101",11101,40.753116,-73.935701,"No",50.7,49432.69,9,15,12,36,32,100,0,81,85,89,83,90,93,11.1111111111111,0,5.55555555555556,84,2.67,2.99,NA,NA,47.5967174677608,26,0,0
"84Q340","CHALLENGE PREPARATORY CHARTER SCHOOL","Q",27,"710 HARTMAN LANE FAR ROCKAWAY, NY 11691",11691,40.600208,-73.763868,"No",70.1,44037.44,4,2,80,14,3,94,17,78,74,85,58,86,78,NA,NA,NA,86,2.66,3.05,NA,NA,54.2262678803641,29,0,0
"84Q341","RIVERTON STREET CHARTER SCHOOL","Q",29,"118-34 RIVERTON ST SAINT ALBANS, NY 11412",11412,40.689348,-73.763541,"No",40.7,70521,1,0,92,7,0,97,3,91,83,82,69,99,84,8.92857142857143,8.92857142857143,8.92857142857143,78,2.71,2.93,NA,NA,50.9032943676939,33,0,0
"84Q705","RENAISSANCE CHARTER SCHOOL","Q",30,"35-59 81ST ST JACKSON HEIGHTS, NY 11372",11372,40.749951,-73.885164,"No",51.3,52130.6,5,18,8,58,14,96,3,89,88,81,81,86,87,16.6666666666667,0,2.08333333333333,53,2.65,2.92,NA,NA,49.5575221238938,13,0,0
"84Q706","OUR WORLD NEIGHBORHOOD CHARTER SCHOOL","Q",30,"36-12 35TH AVE ASTORIA, NY 11106",11106,40.755778,-73.924144,"No",48.1,52413.09,7,17,7,44,30,95,10,84,88,86,83,89,89,27.3972602739726,0,15.0684931506849,63,2.8,3.02,NA,NA,48.3561643835616,35,0,0
"84R067","JOHN W. LAVELLE PREPARATORY CHARTER SCHOOL","R",31,"1 CORPORATE COMMONS-1 TELEPORT DR STATEN ISLAND, NY 10311",10311,40.605428,-74.179723,"No",54.4,NA,2,5,40,38,15,94,15,88,94,81,92,78,93,2.60869565217391,0.869565217391304,1.73913043478261,113,2.38,2.53,NA,NA,46.9153515064562,16,0,0
"84R073","NEW WORLD PREPARATORY CHARTER SCHOOL","R",31,"26 SHAPE AVE STATEN ISLAND, NY 10302",10302,40.639517,-74.137071,"No",73,NA,11,2,35,59,3,95,14,91,94,82,91,83,93,8.33333333333333,2.27272727272727,8.33333333333333,125,2.45,2.73,NA,NA,54.2328042328042,26,0,0
"84X165","GRAND CONCOURSE CHARTER SCHOOL","X",8,"925 HUTCHINSON PARKWAY BRONX, NY 10465",10465,40.825693,-73.838405,"No",84.7,25916.69,18,3,40,54,2,95,15,98,91,98,85,88,94,NA,NA,NA,38,2.83,3.07,NA,NA,52.7728085867621,19,0,0
"84X177","MOTT HALL CHARTER SCHOOL","X",9,"1260 FRANKLIN AVE BRONX, NY 10456",10456,40.830895,-73.902386,"No",81.4,NA,10,0,40,58,0,94,20,82,81,82,76,74,85,5.40540540540541,0,4.05405405405405,88,2.23,2.39,NA,NA,45.6692913385827,16,0,0
"84X185","BRONX LIGHTHOUSE CHARTER SCHOOL","X",12,"1001 INTERVALE AVE BRONX, NY 10459",10459,40.823187,-73.897385,"No",74.8,28271.22,8,1,35,62,0,95,14,82,86,79,85,77,86,4.54545454545455,0,4.54545454545455,37,2.33,2.54,NA,NA,54.4615384615385,0,0,0
"84X233","FAMILY LIFE ACADEMY CHARTER SCHOOL II","X",7,"296 E 140TH ST BRONX, NY 10454",10454,40.811498,-73.925102,"No",85.5,26385.67,12,1,27,72,0,91,33,97,96,100,84,89,98,NA,NA,NA,50,NA,NA,NA,NA,56.4948453608247,30,0,0
"84X255","BRONX CHARTER SCHOOL FOR EXCELLENCE","X",11,"1960 BENEDICT AVE BRONX, NY 10462",10462,40.834056,-73.858543,"No",56.6,43325,8,21,44,34,0,97,4,95,96,91,92,86,94,25.5555555555556,3.33333333333333,22.2222222222222,90,2.97,3.25,NA,NA,52.5339925834363,65,0,0
"84X345","HYDE LEADERSHIP CHARTER SCHOOL","X",8,"730 BRYANT AVE BRONX, NY 10474",10474,40.815594,-73.885238,"No",77.9,27967.11,8,0,34,65,1,95,9,82,84,84,81,88,90,0,0,0,78,2.41,2.53,NA,NA,51.440329218107,19,0,0
"84X346","SOUTH BRONX CLASSICAL CHARTER SCHOOL","X",12,"977 FOX ST BRONX, NY 10459",10459,40.822084,-73.894038,"No",75.6,26028.95,10,1,40,57,1,96,3,87,84,77,86,85,88,25,14.2857142857143,0,33,3.24,3.47,NA,NA,54.9494949494949,23,0,0
"84X378","ICAHN CHARTER SCHOOL 2","X",11,"1640 BRONXDALE AVE BRONX, NY 10462",10462,40.845031,-73.857976,"No",59.3,41991.37,8,5,29,62,2,94,19,99,97,97,92,76,96,26.4705882352941,0,17.6470588235294,33,2.99,3.36,NA,NA,58.4375,31,0,0
"84X389","BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL","X",7,"750 CONCOURSE VILLAGE W-LOWER LEVEL BRONX, NY 10451",10451,40.818739,-73.927164,"No",76.9,29416.51,9,1,28,67,1,96,9,91,92,78,86,83,90,18.4210526315789,2.63157894736842,10.5263157894737,43,2.69,2.81,NA,NA,100,22,0,0
"84X398","BRONX COMMUNITY CHARTER SCHOOL","X",10,"3170 WEBSTER AVE BRONX, NY 10467",10467,40.872656,-73.874846,"No",76.1,32642.03,16,3,27,64,4,100,0,96,96,94,96,91,98,NA,NA,NA,51,2.43,2.66,NA,NA,48.828125,19,0,0
"84X419","BRONX ACADEMY OF PROMISE CHARTER SCHOOL","X",9,"1349 INWOOD AVE BRONX, NY 10452",10452,40.839576,-73.91983,"No",81.8,26578.37,20,2,44,52,0,95,11,95,93,93,90,84,95,6.06060606060606,4.54545454545455,3.03030303030303,66,2.59,2.76,NA,NA,51.1226252158895,58,0,0
"84X422","ICAHN CHARTER SCHOOL 3","X",11,"1500 PELHAM PKWY S BRONX, NY 10461",10461,40.856635,-73.843042,"No",64.8,36726.4,3,3,62,31,3,95,12,93,93,79,86,80,87,12.5,8.33333333333333,0,29,2.55,2.83,NA,NA,49.2260061919505,17,0,0
"84X460","ATMOSPHERE CHARTER SCHOOL","X",10,"22 MARBLE HILL AVE BRONX, NY 10463",10463,40.875134,-73.910245,"No",NA,NA,17,2,21,73,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,50.765306122449,43,0,0
"84X461","METROPOLITAN LIGHTHOUSE CHARTER SCHOOL","X",9,"180 W 165TH ST BRONX, NY 10452",10452,40.834312,-73.930213,"No",79.8,26912.82,13,0,40,57,1,96,5,77,77,87,70,85,91,3.77358490566038,0,0,50,2.3,2.46,NA,NA,51.3461538461538,15,0,0
"84X471","AMERICAN DREAM CHARTER SCHOOL","X",7,"510 E 141ST ST-4TH FL BRONX, NY 10454",10454,40.809065,-73.91752,"No",84,NA,27,0,7,91,1,97,6,99,99,87,94,92,97,9.87654320987654,0,6.17283950617284,87,2.38,2.3,NA,NA,52.463768115942,26,0,0
"84X482","DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL","X",12,"800 HOME ST-RM 205 BRONX, NY 10456",10456,40.827387,-73.900529,"No",83.2,NA,10,1,32,65,1,93,23,85,89,83,83,81,90,2.63157894736842,0.87719298245614,0,110,2.23,2.48,NA,NA,53.4704370179949,7,0,0
"84X487","GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX","X",8,"681 KELLY ST-RM 205 BRONX, NY 10455",10455,40.815971,-73.901686,"No",76.4,29665.65,5,0,33,64,1,95,14,90,95,89,88,90,94,9.09090909090909,0,8.08080808080808,94,2.67,2.87,NA,NA,98.2587064676617,40,0,0
"84X488","THE EQUALITY CHARTER SCHOOL","X",11,"4140 HUTCHINSON RIVER PKWY E BRONX, NY 10475",10475,40.864136,-73.82396,"No",56.7,NA,3,1,73,24,1,95,13,80,83,81,83,75,89,3.33333333333333,3.33333333333333,2.22222222222222,87,2.44,2.52,NA,NA,52.5,31,0,0
"84X491","ACADEMIC LEADERSHIP CHARTER SCHOOL","X",7,"677 E 141ST ST BRONX, NY 10454",10454,40.807731,-73.912768,"No",84.8,24982.3,10,0,46,52,1,94,20,95,84,95,80,83,91,42.8571428571429,18.3673469387755,0,83,2.83,3.11,NA,NA,52.0947176684882,32,0,0
"84X492","SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL","X",7,"423 E 138TH ST-7TH FL BRONX, NY 10454",10454,40.808913,-73.921746,"No",NA,NA,14,0,34,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,39.2330383480826,11,0,0
"84X493","SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1","X",7,"339 MORRIS AVE-2ND FL BRONX, NY 10451",10451,40.81366,-73.925999,"No",82.5,25654.97,6,1,56,40,1,0,100,97,92,98,84,93,97,NA,NA,NA,47,3.23,3.97,NA,NA,49.0674318507891,30,0,0
"84X494","SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2","X",9,"450 ST PAUL'S PL-5TH FL BRONX, NY 10456",10456,40.835973,-73.904838,"No",79.4,27365.08,7,1,63,34,1,0,100,99,95,98,88,94,97,NA,NA,NA,65,3.16,3.91,NA,NA,47.9746835443038,36,6,1
"84X496","ICAHN CHARTER SCHOOL 4","X",11,"1500 PELHAM PKWY SOUTH BRONX, NY 10461",10461,40.856635,-73.843042,"No",65.4,38268.68,0,2,61,33,1,95,33,96,98,87,91,90,95,55.5555555555556,33.3333333333333,33.3333333333333,33,3,3.52,NA,NA,52.8125,29,0,0
"84X538","ICAHN CHARTER SCHOOL 5","X",11,"1500 PELHAM PKWY S BRONX, NY 10461",10461,40.856635,-73.843042,"No",53.5,44086.43,1,4,56,31,8,96,10,95,95,96,86,86,98,NA,NA,NA,27,3.03,3.18,NA,NA,50.7836990595611,20,0,0
